name,official_site,lat,lon,platform,access,evidence_url,confidence,note
Lochranza Golf Course,https://www.lochranzagolf.com/,55.7022719,-5.2806577,unknown,unknown,,low,site reachable (http://www.lochranzagolf.com/) but no visitor booking found on it or 0 sub-page(s)
Playsport Golf Test Drive Range,https://www.playsportgolf.co.uk/,55.7812641,-4.1792622,unknown,unknown,,low,site reachable (https://playsportgolf.co.uk/) but no visitor booking found on it or 5 sub-page(s)
McDonald Golf Course,https://www.ellongolfclub.co.uk/,57.3712689,-2.0815731,brs,unknown,https://members.brsgolf.com/mcdonald/login,medium,site reachable (https://www.ellongolfclub.co.uk/) but no visitor booking found on it or 5 sub-page(s)
Glenrothes Golf Course,https://www.glenrothesgolf.org.uk,56.1869148,-3.2116407,error,unknown,,low,unreachable even with a browser user agent
Tarbert Golf Club,https://tarbertgolfclub.com/,55.8602246,-5.4421446,unknown,unknown,,low,site reachable (https://tarbertgolfclub.com/) but no visitor booking found on it or 3 sub-page(s)
Dunaverty Golf Club,https://www.dunavertygolfclub.com/,55.3107857,-5.6370325,unknown,unknown,,low,site reachable (https://www.dunavertygolfclub.com/) but no visitor booking found on it or 3 sub-page(s)
Ross Priory Club,https://www.strath.ac.uk/rosspriory/,56.0526034,-4.5415164,unknown,unknown,,low,site reachable (https://www.strath.ac.uk/rosspriory/) but no visitor booking found on it or 0 sub-page(s)
Cally Palace Hotel & Golf Course,https://www.mcmillanhotels.co.uk/hotels/cally-palace-hotel/golf-at-cally-palace,54.8749938,-4.1817143,unknown,unknown,,low,site reachable (https://bespokehotels.com/cally-palace-hotel/golf/) but no visitor booking found on it or 0 sub-page(s)
Guthrie Castle Golf Course,https://www.guthriecastle.com/tour-the-castle-scottish-event-venue/golf-course/,56.6433018,-2.717256,error,unknown,,low,unreachable even with a browser user agent
Forfar Golf Club,https://www.forfargolfclub.co.uk,56.6435919,-2.8478724,error,unknown,,low,unreachable even with a browser user agent
Carnegie Links,https://www.carnegieclub.co.uk/golf-championship-links.html,57.857529,-4.1306581,unknown,unknown,,low,site reachable (https://www.carnegieclub.co.uk/golf-championship-links.html) but no visitor booking found on it or 0 sub-page(s)
Hazlehead Golf Course,https://www.sportaberdeen.co.uk/hazlehead,57.1358399,-2.1892213,unknown,unknown,,low,site reachable (https://www.sportaberdeen.co.uk/venues/hazlehead-18-hole-courses) but no visitor booking found on it or 2 sub-page(s)
Southerness Golf Course,https://southernessgolfclub.com/,54.878041,-3.6131249,brs,unknown,https://members.brsgolf.com/southerness/login,medium,site reachable (https://southernessgolfclub.com/) but no visitor booking found on it or 2 sub-page(s)
Reay Golf Course,https://reaygolfclub.com/,58.5629503,-3.7751396,unknown,unknown,,low,site reachable (https://reaygolfclub.com/) but no visitor booking found on it or 0 sub-page(s)
Carradale Golf Course,https://www.carradalegolf.com/,55.588788,-5.4643124,unknown,unknown,,low,site reachable (https://www.carradalegolf.com/) but no visitor booking found on it or 3 sub-page(s)
Leadhills Golf Course,https://www.leadhillsgolfclub.com/,55.4145522,-3.7537165,unknown,unknown,,low,site reachable (https://www.leadhillsgolfclub.com/) but no visitor booking found on it or 2 sub-page(s)
Portmahomack Golf Club,https://portmahomackgolfclub.com/,57.8343745,-3.8230237,unknown,unknown,,low,site reachable (https://portmahomackgolfclub.com/) but no visitor booking found on it or 2 sub-page(s)
Burrowhead Holiday Village Pitch and Putt course,https://burrowheadholidayvillage.co.uk/,54.6837382,-4.4041571,unknown,unknown,,low,site reachable (https://burrowheadholidayvillage.co.uk/) but no visitor booking found on it or 0 sub-page(s)
Kittocks Course,https://www.standrewsbay.com/,56.3212182,-2.7225081,unknown,unknown,,low,site reachable (https://www.fairmont.com/en/hotels/st-andrews/fairmont-st-andrews.html) but no visitor booking found on it or 2 sub-page(s)
Murrayshall Course,https://www.murrayshall.co.uk/,56.4188389,-3.3655723,unknown,unknown,,low,site reachable (https://www.murrayshall.co.uk/) but no visitor booking found on it or 2 sub-page(s)
Ailsa,,,,not_a_club,out_of_scope,,high,"a course name, not a club name; nothing to search on"
